# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 26 22:53:54 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
654.01,654,35009898,35009898.01,1,PC,10h58m53.89s,164.7245510,,,-05d32m51.16s,-5.5475450,,,99.1740000,0.097,-0.097,0,1,-266.1070000,0.069,-0.069,0,1,2458543.4357910,0.001885,-0.001885,0,1,1.5274190,0.0001950,-0.0001950,0,1,1.2113590,0.3992910,-0.3992910,0,1,2889.1799320,233.7965550,-233.7965550,0,1,1.9082600,1.2235430,-1.2235430,0,1,45.5762710,,,,,662.6809080,,,,,12.2255000,0.007,-0.007,0,1,57.7553000,0.1824500,-0.1824500,0,1,3433.0000000,86.0000000,-86.0000000,0,1,4.8967600,0.4322230,-0.4322230,0,1,0.3530000,0.0650000,-0.0650000,0,1,2019-05-06 19:17:03,2020-03-10 12:00:20
655.01,655,35516889,35516889.01,1,KP,09h53m40.02s,148.4167670,,,-45d39m32.79s,-45.6591080,,,-35.4070000,0.041,-0.041,0,1,17.2880000,0.040,-0.040,0,1,2458543.6219480,0.000178,-0.000178,0,1,0.7888430,0.0000100,-0.0000100,0,1,1.6241130,0.0131020,-0.0131020,0,1,24762.0468750,149.4653630,-149.4653630,0,1,16.5465150,0.0934120,-0.0934120,0,1,3303.7519530,,,,,1933.6220700,,,,,11.6044000,0.006,-0.006,0,1,268.3250000,1.7090000,-1.7090000,0,1,5568.0000000,,,0,1,4.3926700,,,0,1,1.0000000,,,0,1,2019-05-06 19:17:03,2019-12-17 10:00:02
656.01,656,36734222,36734222.01,1,KP,10h19m37.96s,154.9081870,,,-09d48m23.19s,-9.8064430,,,-42.0440000,0.069,-0.069,0,1,-38.1930000,0.066,-0.066,0,1,2459255.3932500,0.000084,-0.000084,0,1,0.8134790,0.0000050,-0.0000050,0,1,1.2156770,0.0071600,-0.0071600,0,1,26813.7282370,107.7519900,-107.7519900,0,1,13.0881080,1.2928120,-1.2928120,0,1,680.8883390,,,,,1302.8329190,,,,,11.1184000,0.006,-0.006,0,1,86.7467000,0.3269000,-0.3269000,0,1,4400.0000000,,,0,1,4.6455500,,,0,1,0.7576490,0.0747610,-0.0747610,0,1,2019-05-06 19:17:03,2021-04-22 16:00:02
657.01,657,48103627,48103627.01,1,CP,09h49m37.61s,147.4067000,,,-33d13m06.61s,-33.2185030,,,-8.4630000,0.042,-0.042,0,1,0.7340000,0.057,-0.057,0,1,2459255.6157510,0.002199,-0.002199,0,1,4.5687590,0.0006400,-0.0006400,0,1,4.0771310,0.1331560,-0.1331560,0,1,10022.8374660,321.7639800,-321.7639800,0,1,13.3508910,0.7449390,-0.7449390,0,1,616.2859960,,,,,1270.7652330,,,,,12.4399000,0.006,-0.006,0,1,562.2560000,9.6955000,-9.6955000,0,1,6122.0000000,188.0000000,-188.0000000,0,1,4.2830000,,,0,1,1.2830600,0.0608570,-0.0608570,0,1,2019-05-06 19:17:03,2021-04-22 16:00:02
658.01,658,48476907,48476907.01,1,PC,10h00m36.64s,150.1526540,,,-34d40m54.71s,-34.6818650,,,-50.8250000,0.164,-0.164,0,1,19.8570000,0.224,-0.224,0,1,2458543.7007400,0.003330,-0.003330,0,1,4.7199060,0.0010210,-0.0010210,0,1,1.8250780,0.1970440,-0.1970440,0,1,1940.5715530,185.3756400,-185.3756400,0,1,10.6005090,19.9385990,-19.9385990,0,1,971.7741060,,,,,1424.0035770,,,,,9.5359000,0.006,-0.006,0,1,212.0050000,5.3535000,-5.3535000,0,1,6521.0000000,199.0000000,-199.0000000,0,1,4.2204100,2.0108400,-2.0108400,0,1,1.4885800,1.4885800,-1.4885800,0,1,2019-05-06 19:17:04,2021-04-22 16:00:02
659.01,659,48476908,48476908.01,1,PC,10h00m36.93s,150.1538610,,,-34d40m53.21s,-34.6814460,,,-52.2960000,0.056,-0.056,0,1,25.2320000,0.088,-0.088,0,1,2458543.6993230,0.002952,-0.002952,0,1,4.7200830,0.0008970,-0.0008970,0,1,1.6945150,0.1745660,-0.1745660,0,1,2213.7960740,216.3027500,-216.3027500,0,1,12.7779130,17.9180600,-17.9180600,0,1,1052.9492690,,,,,1452.8527890,,,,,10.2450000,0.006,-0.006,0,1,245.3180000,2.5865000,-2.5865000,0,1,5990.0000000,192.0000000,-192.0000000,0,1,4.0096600,0.7485270,-0.7485270,0,1,1.7204500,0.6353440,-0.6353440,0,1,2019-05-06 19:17:04,2021-04-22 16:00:02
660.01,660,53189332,53189332.01,1,KP,11h05m43.11s,166.4296280,,,-05d04m46.15s,-5.0794850,,,-24.8180000,0.077,-0.077,0,1,-13.2940000,0.060,-0.060,0,1,2458544.6500240,0.001182,-0.001182,0,1,9.2902980,0.0009110,-0.0009110,0,1,5.3450870,0.1097180,-0.1097180,0,1,6204.3266600,129.6406400,-129.6406400,0,1,11.1158770,0.2875720,-0.2875720,0,1,276.5487370,,,,,1040.0701900,,,,,10.9900000,0.006,-0.006,0,1,352.1810000,6.2825000,-6.2825000,0,1,6055.0000000,,,0,1,4.2279500,,,0,1,1.3900000,,,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
661.01,661,53735810,53735810.01,1,KP,10h32m54.01s,158.2250300,,,-34d59m23.67s,-34.9899070,,,11.4920000,0.083,-0.083,0,1,-13.5330000,0.084,-0.084,0,1,2458544.1685790,0.001299,-0.001299,0,1,4.0865300,0.0003830,-0.0003830,0,1,4.4481920,0.0869740,-0.0869740,0,1,7379.3144530,138.8644410,-138.8644410,0,1,15.3787190,0.3192770,-0.3192770,0,1,1722.7976070,,,,,1643.1541750,,,,,11.2480000,0.006,-0.006,0,1,500.2580000,13.1685000,-13.1685000,0,1,6580.0000000,,,0,1,4.0663000,,,0,1,1.7500000,,,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
662.01,662,54085154,54085154.01,1,FP,10h40m43.23s,160.1801410,,,-31d55m38.04s,-31.9272330,,,-2.0690000,0.050,-0.050,0,1,-15.5770000,0.058,-0.058,0,1,2458543.2999270,0.001614,-0.001614,0,1,1.0011660,0.0001120,-0.0001120,0,1,1.7934110,0.1931730,-0.1931730,0,1,278.1225890,15.6133150,-15.6133150,0,1,2.3943120,0.5305210,-0.5305210,0,1,4637.0908200,,,,,2104.6562500,,,,,8.2046000,0.006,-0.006,0,1,87.2682000,0.2824500,-0.2824500,0,1,6380.0000000,80.0000000,-80.0000000,0,1,4.4380000,,,0,1,1.3136800,0.1271840,-0.1271840,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
663.01,663,54962195,54962195.01,1,PC,10h40m15.8s,160.0658520,,,-08d30m39.9s,-8.5110830,,,-142.1820000,0.075,-0.075,0,1,-82.9620000,0.062,-0.062,0,1,2458544.3906250,0.002789,-0.002789,0,1,2.5986540,0.0005000,-0.0005000,0,1,1.6183820,0.5309000,-0.5309000,0,1,1911.1708980,202.5620420,-202.5620420,0,1,2.2241920,1.5941810,-1.5941810,0,1,47.5204700,,,,,669.6377560,,,,,11.7602000,0.007,-0.007,0,1,64.2308000,0.1799000,-0.1799000,0,1,3719.0000000,64.0000000,-64.0000000,0,1,4.7694100,0.3476910,-0.3476910,0,1,0.5020000,0.0750000,-0.0750000,0,1,2019-05-06 19:17:04,2021-02-11 12:01:23
663.02,663,54962195,54962195.02,2,PC,10h40m15.8s,160.0658520,,,-08d30m39.9s,-8.5110830,,,-142.1820000,0.075,-0.075,0,1,-82.9620000,0.062,-0.062,0,1,2458543.3940430,0.004137,-0.004137,0,1,4.6984650,0.0012070,-0.0012070,0,1,1.8366050,0.6474920,-0.6474920,0,1,2100.8022460,265.8339840,-265.8339840,0,1,2.3283410,1.7214620,-1.7214620,0,1,21.5743270,,,,,549.6725460,,,,,11.7602000,0.007,-0.007,0,1,64.2308000,0.1799000,-0.1799000,0,1,3719.0000000,64.0000000,-64.0000000,0,1,4.7694100,0.3476910,-0.3476910,0,1,0.5020000,0.0750000,-0.0750000,0,1,2019-05-06 19:17:04,2021-02-10 12:01:13
664.01,664,55092869,55092869.01,1,KP,10h46m49.66s,161.7069050,,,-09d23m57.71s,-9.3993650,,,-79.0910000,0.090,-0.090,0,1,-78.5760000,0.067,-0.067,0,1,2458544.3414310,0.000741,-0.000741,0,1,4.7360940,0.0002340,-0.0002340,0,1,7.1084130,0.0459730,-0.0459730,0,1,2435.8291020,28.2649690,-28.2649690,0,1,13.6927760,0.1774030,-0.1774030,0,1,1416.6444090,,,,,1564.7139890,,,,,7.3212000,0.006,-0.006,0,1,99.1596000,0.5210500,-0.5210500,0,1,5370.0000000,,,0,1,3.7276500,,,0,1,2.7200000,,,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
665.01,665,73723286,73723286.01,1,FP,10h22m32.91s,155.6371250,,,-40d30m58.85s,-40.5163470,,,38.9710000,0.041,-0.041,0,1,-42.6760000,0.050,-0.050,0,1,2458547.3032520,0.000369,-0.000369,0,1,14.0659930,0.0005060,-0.0005060,0,1,3.4424180,0.0232630,-0.0232630,0,1,16749.9684930,173.3125600,-173.3125600,0,1,20.7109050,2.8067280,-2.8067280,0,1,67.2830000,,,,,797.0000000,,,,,9.1116000,0.006,-0.006,0,1,131.0180000,0.5770000,-0.5770000,0,1,6157.0000000,194.0000000,-194.0000000,0,1,4.2040700,0.3085730,-0.3085730,0,1,1.4172900,0.1918560,-0.1918560,0,1,2019-05-06 19:17:04,2020-09-30 10:00:02
666.01,666,82128636,82128636.01,1,APC,08h16m26.48s,124.1103520,,,-46d25m47.34s,-46.4298180,,,-15.5940000,0.447,-0.447,0,1,14.8760000,0.397,-0.397,0,1,2459261.6359910,0.002280,-0.002280,0,1,7.4757400,0.0014920,-0.0014920,0,1,1.6895290,0.2014810,-0.2014810,0,1,1477.1373500,188.1771700,-188.1771700,0,1,14.0761790,21.2721390,-21.2721390,0,1,1663.8480810,,,,,1628.9140420,,,,,8.8252000,0.008,-0.008,0,1,237.0350000,14.6430000,-14.6430000,0,1,6680.0000000,201.0000000,-201.0000000,0,1,4.2003600,1.9134100,-1.9134100,0,1,2.3351100,0.1695470,-0.1695470,0,1,2019-05-06 19:17:04,2021-04-16 16:00:01
667.01,667,101955023,101955023.01,1,KP,10h14m50.18s,153.7090700,,,-47d09m17.77s,-47.1549360,,,-1053.9800000,0.074,-0.074,0,1,414.3000000,0.083,-0.083,0,1,2458544.7159420,0.000827,-0.000827,0,1,1.6286940,0.0001010,-0.0001010,0,1,0.7990260,0.2428500,-0.2428500,0,1,2850.0415040,168.1731870,-168.1731870,0,1,1.4022610,0.7679370,-0.7679370,0,1,27.1660330,,,,,582.2725220,,,,,10.8372000,0.007,-0.007,0,1,12.6130000,0.0070000,-0.0070000,0,1,3202.0000000,,,0,1,4.8637500,,,0,1,0.2600000,,,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
668.01,668,102195674,102195674.01,1,APC,10h16m46.02s,154.1917410,,,-42d33m32.66s,-42.5590710,,,-20.7670000,0.038,-0.038,0,1,-3.7440000,0.041,-0.041,0,1,2458547.4613040,0.000619,-0.000619,0,1,4.3787730,0.0002400,-0.0002400,0,1,3.8183960,0.0412870,-0.0412870,0,1,30425.6542970,453.8057250,-453.8057250,0,1,20.6245900,3.8836770,-3.8836770,0,1,569.8247680,,,,,1246.1063230,,,,,11.3425000,0.006,-0.006,0,1,344.1340000,3.2735000,-3.2735000,0,1,6159.0000000,194.0000000,-194.0000000,0,1,4.3769100,0.4030570,-0.4030570,0,1,1.1619800,0.2185120,-0.2185120,0,1,2019-05-06 19:17:04,2020-11-30 03:13:42
669.01,669,124573851,124573851.01,1,PC,10h35m36.17s,158.9007010,,,-05d10m52.95s,-5.1813740,,,9.8450000,0.064,-0.064,0,1,72.0790000,0.059,-0.059,0,1,2458546.1368410,0.005545,-0.005545,0,1,3.9486780,0.0018110,-0.0018110,0,1,3.4205070,0.3436220,-0.3436220,0,1,754.0184940,68.2022020,-68.2022020,0,1,3.8422420,0.6283280,-0.6283280,0,1,641.2340700,,,,,1283.4350590,,,,,10.1755000,0.006,-0.006,0,1,142.8670000,0.8505000,-0.8505000,0,1,5581.8999020,76.0000000,-76.0000000,0,1,4.1300000,0.1200000,-0.1200000,0,1,1.1528400,0.1703020,-0.1703020,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
670.01,670,147660201,147660201.01,1,FP,10h55m38.18s,163.9091000,,,-42d50m57.41s,-42.8492800,,,-55.0070000,0.059,-0.059,0,1,18.0190000,0.062,-0.062,0,1,2458543.3481450,0.002717,-0.002717,0,1,0.5793980,0.0001080,-0.0001080,0,1,1.6421400,0.2001890,-0.2001890,0,1,1324.0771480,130.1539310,-130.1539310,0,1,5.7596760,9.9403210,-9.9403210,0,1,4535.9179690,,,,,2093.0810550,,,,,11.1557000,0.006,-0.006,0,1,191.4940000,1.5515000,-1.5515000,0,1,5688.0000000,188.0000000,-188.0000000,0,1,4.4877400,0.3143760,-0.3143760,0,1,0.9505340,0.1376210,-0.1376210,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
671.01,671,151681127,151681127.01,1,APC,11h07m33.34s,166.8889060,,,-40d12m24.9s,-40.2069180,,,-22.3980000,0.049,-0.049,0,1,9.4190000,0.054,-0.054,0,1,2458552.9176740,0.000333,-0.000333,0,1,10.1977510,0.0004950,-0.0004950,0,1,4.9114310,0.0253980,-0.0253980,0,1,15405.5312080,121.0690460,-121.0690460,0,1,24.0042610,4.8263640,-4.8263640,0,1,525.6890000,,,,,1333.0000000,,,,,9.1379000,0.006,-0.006,0,1,279.7400000,2.9965000,-2.9965000,0,1,7949.0000000,219.0000000,-219.0000000,0,1,4.2110600,0.4501460,-0.4501460,0,1,1.7955300,0.3609230,-0.3609230,0,1,2019-05-06 19:17:04,2020-11-30 03:13:42
672.01,672,151825527,151825527.01,1,PC,11h11m57.81s,167.9908630,,,-39d19m41.21s,-39.3281150,,,85.1410000,0.046,-0.046,0,1,-74.7280000,0.038,-0.038,0,1,2458546.4799800,0.000698,-0.000698,0,1,3.6336180,0.0001910,-0.0001910,0,1,1.7880310,0.0888340,-0.0888340,0,1,9033.9365230,234.4417110,-234.4417110,0,1,5.0331700,0.7898170,-0.7898170,0,1,33.7985920,,,,,614.9565430,,,,,11.6739000,0.007,-0.007,0,1,66.9071000,0.1528500,-0.1528500,0,1,3765.0000000,65.0000000,-65.0000000,0,1,4.7516900,0.3422710,-0.3422710,0,1,0.5250000,0.0770000,-0.0770000,0,1,2019-05-06 19:17:04,2020-03-22 12:00:19
673.01,673,151959065,151959065.01,1,FP,11h15m59.62s,168.9984280,,,-36d27m33.86s,-36.4594060,,,-16.1790000,0.041,-0.041,0,1,-0.6120000,0.037,-0.037,0,1,2458551.6372070,0.001167,-0.001167,0,1,10.5412820,0.0016450,-0.0016450,0,1,6.2412040,0.1108130,-0.1108130,0,1,18663.7128910,313.9847720,-313.9847720,0,1,17.8000470,17.8021140,-17.8021140,0,1,83.7485350,,,,,771.5499880,,,,,11.9550000,0.006,-0.006,0,1,677.7960000,15.1375000,-15.1375000,0,1,6114.0000000,194.0000000,-194.0000000,0,1,4.2843900,2.0049900,-2.0049900,0,1,1.2818000,1.2818000,-1.2818000,0,1,2019-05-06 19:17:04,2019-12-17 10:00:02
674.01,674,158588995,158588995.01,1,PC,10h58m20.77s,164.5865590,,,-36d51m29.19s,-36.8581090,,,-163.2700000,0.057,-0.057,0,1,-3.7660000,0.068,-0.068,0,1,2458544.5238040,0.000310,-0.000310,0,1,1.9772380,0.0000440,-0.0000440,0,1,1.0219810,0.0477370,-0.0477370,0,1,14081.7070310,220.6315610,-220.6315610,0,1,4.4308790,0.7425350,-0.7425350,0,1,35.6717410,,,,,623.3052980,,,,,11.8764000,0.007,-0.007,0,1,46.0851000,0.1156000,-0.1156000,0,1,3467.0000000,64.0000000,-64.0000000,0,1,4.8794600,0.3789120,-0.3789120,0,1,0.3710000,0.0600000,-0.0600000,0,1,2019-05-06 19:17:05,2019-12-17 10:00:02
675.01,675,169226822,169226822.01,1,KP,10h42m14.1s,160.5587650,,,-03d50m06s,-3.8349990,,,19.2240000,0.081,-0.081,0,1,17.0260000,0.067,-0.067,0,1,2459258.3907940,0.000389,-0.000389,0,1,4.1781780,0.0001290,-0.0001290,0,1,4.2925610,0.0325120,-0.0325120,0,1,11294.9780030,132.9608300,-132.9608300,0,1,14.5218230,0.6538540,-0.6538540,0,1,703.9452750,,,,,1313.7250290,,,,,9.6295900,0.006,-0.006,0,1,159.5070000,1.2005000,-1.2005000,0,1,5620.0000000,,,0,1,4.1858200,,,0,1,1.3473600,0.0593370,-0.0593370,0,1,2019-05-06 19:17:05,2021-04-22 16:00:02
676.01,676,219187649,219187649.01,1,PC,11h24m49.43s,171.2059760,,,-18d37m02.2s,-18.6172780,,,-20.8770000,0.049,-0.049,0,1,9.1350000,0.028,-0.028,0,1,2458544.3432620,0.001876,-0.001876,0,1,2.1504510,0.0002890,-0.0002890,0,1,1.5733660,0.1222780,-0.1222780,0,1,8299.6298830,578.0216060,-578.0216060,0,1,10.4727790,10.4898420,-10.4898420,0,1,759.9928590,,,,,1339.1280520,,,,,13.4629000,0.007,-0.007,0,1,758.1990000,16.9815000,-16.9815000,0,1,5430.0000000,185.0000000,-185.0000000,0,1,4.4138100,2.0040600,-2.0040600,0,1,1.0007300,1.0007300,-1.0007300,0,1,2019-05-06 19:17:05,2019-12-17 10:00:02
677.01,677,280206394,280206394.01,1,CP,09h36m28.65s,144.1193590,,,-50d27m47.13s,-50.4630930,,,-24.8170000,0.051,-0.051,0,1,42.4170000,0.050,-0.050,0,1,2458547.4737850,0.000368,-0.000368,0,1,11.2368180,0.0001170,-0.0001170,0,1,2.5678440,0.0336710,-0.0336710,0,1,8902.6274710,95.0805740,-95.0805740,0,1,12.4158970,1.5116770,-1.5116770,0,1,200.8635980,,,,,960.1632040,,,,,9.2714010,0.006,-0.006,0,1,141.8120000,0.6195000,-0.6195000,0,1,6446.0000000,198.0000000,-198.0000000,0,1,4.3788200,0.3152360,-0.3152360,0,1,1.2239100,0.1504170,-0.1504170,0,1,2019-05-06 19:17:05,2021-04-15 16:00:02
678.01,678,294395926,294395926.01,1,PC,07h17m19.38s,109.3307340,,,-55d35m52.54s,-55.5979290,,,-31.4540000,0.044,-0.044,0,1,71.6170000,0.060,-0.060,0,1,2459206.8063840,0.004537,-0.004537,0,1,11.3257070,0.0064630,-0.0064630,0,1,3.5424860,0.9309060,-0.9309060,0,1,1134.8974270,146.6160900,-146.6160900,0,1,3.5797600,2.9316880,-2.9316880,0,1,100.7550070,,,,,808.0466020,,,,,10.9162000,0.006,-0.006,0,1,205.8470000,1.1015000,-1.1015000,0,1,5624.0000000,187.0000000,-187.0000000,0,1,4.3912400,0.3579160,-0.3579160,0,1,1.0570000,0.0536430,-0.0536430,0,1,2019-05-06 19:17:05,2021-02-19 16:00:01
679.01,679,308050066,308050066.01,1,APC,10h21m44.64s,155.4360020,,,-17d13m27.71s,-17.2243640,,,-4.2570000,0.081,-0.081,0,1,6.4450000,0.070,-0.070,0,1,2458552.0726130,0.000737,-0.000737,0,1,11.1755860,0.0010560,-0.0010560,0,1,5.6970740,0.0664930,-0.0664930,0,1,7303.0540180,116.8070200,-116.8070200,0,1,18.1993240,4.5426750,-4.5426750,0,1,25373.4000000,,,,,3516.0000000,,,,,9.9902800,0.006,-0.006,0,1,320.6710000,4.8350000,-4.8350000,0,1,6655.0000000,83.0000000,-83.0000000,0,1,3.9000000,0.1600000,-0.1600000,0,1,2.0417700,0.5090480,-0.5090480,0,1,2019-05-06 19:17:05,2021-04-01 12:01:10
680.01,680,335499997,335499997.01,1,APC,11h56m39.26s,179.1636010,,,-12d22m39.07s,-12.3775190,,,-57.3280000,0.101,-0.101,0,1,-6.6490000,0.049,-0.049,0,1,2458543.5146480,0.000390,-0.000390,0,1,0.4337160,0.0000130,-0.0000130,0,1,0.8903120,0.0980750,-0.0980750,0,1,848.6157230,26.1840930,-26.1840930,0,1,5.7417120,1.3729760,-1.3729760,0,1,3891.4099120,,,,,2200.0000000,,,,,8.9820700,0.006,-0.006,0,1,163.4100000,1.5935000,-1.5935000,0,1,5967.0000000,192.0000000,-192.0000000,0,1,3.9495000,0.3518210,-0.3518210,0,1,1.8368200,0.3024500,-0.3024500,0,1,2019-05-06 19:17:05,2021-02-12 12:01:06
681.01,681,410450228,410450228.01,1,PC,07h51m34.79s,117.8949460,,,-60d24m44.6s,-60.4123900,,,-4.1800000,0.049,-0.049,0,1,11.2420000,0.061,-0.061,0,1,2459161.8387880,0.000831,-0.000831,0,1,15.7784790,0.0000240,-0.0000240,0,1,3.4690000,0.1980000,-0.1980000,0,1,6974.0000000,1056.0800000,-1056.0800000,0,1,23.1573000,6.0975500,-6.0975500,0,1,342.2802870,,,,,1188.0000000,,,,,10.6845000,0.006,-0.006,0,1,421.3490000,4.5880000,-4.5880000,0,1,7447.0000000,41.0000000,-41.0000000,0,1,3.7900000,0.1700000,-0.1700000,0,1,1.6900000,0.0600000,-0.0600000,0,1,2019-05-06 19:17:06,2021-01-29 10:00:02
